,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
817,0.77461838722229,0.5709800720214844,1160,1161,0.992248062016,2499,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
818,0.9245176315307617,0.6415526866912842,1160,1161,0.991386735573,2931,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
819,0.5520093441009521,0.4148519039154053,1160,1161,0.991673844387,1827,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
820,0.5776722431182861,0.43607091903686523,1160,1161,0.991673844387,1827,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
821,0.5594723224639893,0.41214680671691895,1160,1161,0.991960953201,1827,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
822,0.6196210384368896,0.46477437019348145,1160,1161,0.991673844387,2019,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
823,0.6198229789733887,0.46451640129089355,1160,1161,0.991386735573,2019,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
824,0.6376652717590332,0.48333096504211426,1160,1161,0.992248062016,2019,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
825,0.6465094089508057,0.5014157295227051,1160,1161,0.991673844387,2211,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
826,0.45142054557800293,0.35309386253356934,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
827,0.4506967067718506,0.34793806076049805,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
828,0.44792866706848145,0.34696149826049805,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
829,0.46457338333129883,0.35286545753479004,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
830,0.46904683113098145,0.3526642322540283,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
831,0.47032785415649414,0.351987361907959,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
832,0.4610741138458252,0.3623802661895752,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(16, 16)","(5, 5)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
833,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
834,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
835,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
836,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
837,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
838,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
839,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(16, 16)","(6, 6)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
840,4.327984809875488,4.015618801116943,1160,1161,0.989089865059,10851,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
841,4.467336654663086,4.272889852523804,1160,1161,0.98851564743,10851,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
842,4.447991132736206,4.196160316467285,1160,1161,0.986218776916,10851,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
843,9.100289106369019,8.547468423843384,1160,1161,0.987941429802,20067,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
844,9.305057048797607,8.828334331512451,1160,1161,0.987080103359,20067,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
845,9.158135175704956,8.5946044921875,1160,1161,0.985357450474,20067,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
