,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,color_space,orient,pix_per_cell,cell_per_block,hog_channel,spatial_size,hist_bins,spatial_feat,hist_feat,hog_feat
152,26.82468867301941,10.15648102760315,10656,7104,0.973620495495,1632,False,,LUV,6,15,4,2,"(16, 16)",256,True,True,True
153,27.59122347831726,8.96954870223999,10656,7104,0.963907657658,1356,False,,LUV,6,15,5,0,"(14, 14)",256,True,True,True
154,28.240594625473022,9.895768165588379,10656,7104,0.965822072072,1443,False,,LUV,6,15,5,0,"(15, 15)",256,True,True,True
155,30.26117515563965,10.527027368545532,10656,7104,0.964864864865,1536,False,,LUV,6,15,5,0,"(16, 16)",256,True,True,True
156,27.666870832443237,8.774085998535156,10656,7104,0.963907657658,1356,False,,LUV,6,15,5,1,"(14, 14)",256,True,True,True
157,28.599438428878784,9.854474067687988,10656,7104,0.965822072072,1443,False,,LUV,6,15,5,1,"(15, 15)",256,True,True,True
158,29.706908464431763,10.551510334014893,10656,7104,0.964864864865,1536,False,,LUV,6,15,5,1,"(16, 16)",256,True,True,True
159,28.16072964668274,8.775777816772461,10656,7104,0.963907657658,1356,False,,LUV,6,15,5,2,"(14, 14)",256,True,True,True
160,28.33062982559204,9.85590124130249,10656,7104,0.965822072072,1443,False,,LUV,6,15,5,2,"(15, 15)",256,True,True,True
161,30.370915174484253,10.524509906768799,10656,7104,0.964864864865,1536,False,,LUV,6,15,5,2,"(16, 16)",256,True,True,True
162,20.738072872161865,8.071754932403564,10656,7104,0.984797297297,1572,False,,LUV,6,16,3,0,"(14, 14)",256,True,True,True
163,21.442394018173218,8.415368556976318,10656,7104,0.984234234234,1659,False,,LUV,6,16,3,0,"(15, 15)",256,True,True,True
164,23.573225259780884,9.784745454788208,10656,7104,0.984628378378,1752,False,,LUV,6,16,3,0,"(16, 16)",256,True,True,True
165,20.236374139785767,7.832838296890259,10656,7104,0.97964527027,1572,False,,LUV,6,16,3,1,"(14, 14)",256,True,True,True
166,20.85055184364319,8.71747875213623,10656,7104,0.979757882883,1659,False,,LUV,6,16,3,1,"(15, 15)",256,True,True,True
167,22.425637006759644,9.074145078659058,10656,7104,0.980602477477,1752,False,,LUV,6,16,3,1,"(16, 16)",256,True,True,True
168,24.83593440055847,9.080885648727417,10656,7104,0.97545045045,1572,False,,LUV,6,16,3,2,"(14, 14)",256,True,True,True
169,25.387179374694824,9.856391906738281,10656,7104,0.976351351351,1659,False,,LUV,6,16,3,2,"(15, 15)",256,True,True,True
170,27.401758670806885,11.005188703536987,10656,7104,0.975619369369,1752,False,,LUV,6,16,3,2,"(16, 16)",256,True,True,True
171,19.348097324371338,7.47475266456604,10656,7104,0.982798423423,1452,False,,LUV,6,16,4,0,"(14, 14)",256,True,True,True
172,20.058112382888794,8.123098850250244,10656,7104,0.981841216216,1539,False,,LUV,6,16,4,0,"(15, 15)",256,True,True,True
173,22.14510726928711,9.768804550170898,10656,7104,0.982826576577,1632,False,,LUV,6,16,4,0,"(16, 16)",256,True,True,True
174,18.730302572250366,7.396156549453735,10656,7104,0.978744369369,1452,False,,LUV,6,16,4,1,"(14, 14)",256,True,True,True
175,19.59814143180847,7.890452146530151,10656,7104,0.979673423423,1539,False,,LUV,6,16,4,1,"(15, 15)",256,True,True,True
176,21.22702169418335,8.482951641082764,10656,7104,0.979279279279,1632,False,,LUV,6,16,4,1,"(16, 16)",256,True,True,True
177,23.203176259994507,8.406380653381348,10656,7104,0.973902027027,1452,False,,LUV,6,16,4,2,"(14, 14)",256,True,True,True
178,23.079092025756836,9.139358043670654,10656,7104,0.974690315315,1539,False,,LUV,6,16,4,2,"(15, 15)",256,True,True,True
179,25.426949501037598,9.712299823760986,10656,7104,0.974746621622,1632,False,,LUV,6,16,4,2,"(16, 16)",256,True,True,True
180,27.79438877105713,8.82030963897705,10656,7104,0.963907657658,1356,False,,LUV,6,16,5,0,"(14, 14)",256,True,True,True
181,28.71917963027954,9.852977275848389,10656,7104,0.965822072072,1443,False,,LUV,6,16,5,0,"(15, 15)",256,True,True,True
182,29.706417083740234,10.648178339004517,10656,7104,0.964864864865,1536,False,,LUV,6,16,5,0,"(16, 16)",256,True,True,True
183,28.10088562965393,8.86998176574707,10656,7104,0.963907657658,1356,False,,LUV,6,16,5,1,"(14, 14)",256,True,True,True
184,28.184020280838013,9.830502033233643,10656,7104,0.965822072072,1443,False,,LUV,6,16,5,1,"(15, 15)",256,True,True,True
185,30.312758445739746,10.587278127670288,10656,7104,0.964864864865,1536,False,,LUV,6,16,5,1,"(16, 16)",256,True,True,True
186,27.59782075881958,8.82210636138916,10656,7104,0.963907657658,1356,False,,LUV,6,16,5,2,"(14, 14)",256,True,True,True
187,28.775768995285034,9.772237300872803,10656,7104,0.965822072072,1443,False,,LUV,6,16,5,2,"(15, 15)",256,True,True,True
188,29.641584157943726,10.605063676834106,10656,7104,0.964864864865,1536,False,,LUV,6,16,5,2,"(16, 16)",256,True,True,True
189,23.00838327407837,8.075724363327026,10656,7104,0.974802927928,1410,False,,LUV,6,17,3,0,"(14, 14)",256,True,True,True
190,23.67697024345398,8.837220430374146,10656,7104,0.975028153153,1497,False,,LUV,6,17,3,0,"(15, 15)",256,True,True,True
191,25.934683561325073,9.744496822357178,10656,7104,0.97652027027,1590,False,,LUV,6,17,3,0,"(16, 16)",256,True,True,True
192,20.299129962921143,7.825099468231201,10656,7104,0.975309684685,1410,False,,LUV,6,17,3,1,"(14, 14)",256,True,True,True
193,21.395795345306396,8.464985132217407,10656,7104,0.975563063063,1497,False,,LUV,6,17,3,1,"(15, 15)",256,True,True,True
194,22.505815029144287,8.942795515060425,10656,7104,0.975872747748,1590,False,,LUV,6,17,3,1,"(16, 16)",256,True,True,True
195,24.555201768875122,8.560106754302979,10656,7104,0.968834459459,1410,False,,LUV,6,17,3,2,"(14, 14)",256,True,True,True
196,25.911011219024658,9.570797204971313,10656,7104,0.970523648649,1497,False,,LUV,6,17,3,2,"(15, 15)",256,True,True,True
